ID,var_rpta_alt,Prob_uno
370543#392120#687780,0,0.45
370543#151584#936518,1,0.53
70592#825386#254956,0,0.471
469472#644390#435952,0,0.4528
288534#631787#448555,1,0.585
288534#1013178#67164,1,0.585
288534#631774#448568,1,0.585
288534#631815#448527,1,0.585
606348#129718#958130,0,0.23
308627#608274#472068,0,0.4093
308627#608209#472133,1,0.5325
308627#5825#877190,1,0.5325
308627#608211#472131,1,0.7058
308627#984135#96207,1,0.7058
308627#608202#472140,1,0.7058
308627#608214#472128,0,0.4093
308627#608230#472112,1,0.5325
112549#955411#124931,1,0.77
112549#955621#124721,1,0.77
112549#955864#124478,1,0.77
112549#955516#124826,1,0.77
112549#955641#124701,1,0.77
265748#963297#117045,1,0.6633
265748#451055#629305,0,0.17
26741#636276#444066,0,0.2495
345136#60032#1044947,0,0.1
345136#904503#175839,0,0.065
428283#56648#1048301,1,0.6375
192770#853699#226643,1,0.4912
192770#516666#563676,1,0.65
192770#853700#226642,1,0.65
159081#351463#729305,1,0.68
159081#199420#888847,1,0.4987
159081#375825#704028,1,0.68
164227#151865#936241,0,0.48
119345#774774#305568,0,0.33
583376#391854#688050,1,0.7025
583376#188866#899325,1,0.59
583376#278865#804175,1,0.7025
307520#1068041#12301,1,0.5807
307520#1068382#11960,1,0.5807
307520#1067751#12591,1,0.5807
152715#803369#276973,1,0.675
566834#647815#432527,1,0.615
566834#860461#219881,1,0.615
566834#551594#528748,1,0.615
256742#319070#764069,1,0.6
578330#460689#619649,0,0.46
427430#951014#129328,0,0.33
427430#1074889#5453,0,0.33
391260#391167#688739,0,0.09
391260#102171#985601,0,0.09
391260#275014#808014,0,0.48
142392#809682#270660,0,0.35
372817#78455#1026673,1,0.65
244455#652739#427603,1,0.645
127453#635492#444850,0,0.404
127453#635493#444849,0,0.404
606175#645235#435107,1,0.91
606175#94407#993372,1,0.91
606175#645277#435065,1,0.91
606175#409804#670115,1,0.91
606175#645455#434887,1,0.91
606175#645688#434654,1,0.59
312578#681299#399043,0,0.4767
312578#680295#400047,1,0.6463
312578#680207#400135,0,0.4767
312578#680208#400134,0,0.4767
312578#680401#399941,1,0.5146
312578#680317#400025,0,0.4767
312578#681392#398950,1,0.5146
312578#680350#399992,0,0.4767
312578#681314#399028,0,0.4767
449170#109500#978298,0,0.46
449170#357309#722555,1,0.49
566154#223042#859758,1,0.54
1570#276940#806088,1,0.5467
1570#178175#909943,0,0.485
1570#683633#396709,0,0.485
392572#854173#226169,1,0.54
392572#854466#225876,1,0.54
62352#43167#1061651,0,0.31
62352#689080#391262,1,0.6775
184448#39817#1065275,1,0.64
184448#335915#744671,1,0.64
184448#376490#703365,1,0.64
258902#1049197#31145,0,0.24
258902#1049166#31176,0,0.24
258902#332314#748262,0,0.24
258902#194526#893729,0,0.24
500441#967498#112844,1,0.5645
500441#967495#112847,1,0.5645
499080#100576#987201,1,0.6167
527456#662104#418238,1,0.555
527456#18599#1013337,1,0.555
229069#1069001#11341,0,0.432
113646#336571#744012,1,0.82
123181#378820#701033,1,0.613
123181#321850#761297,1,0.613
123181#114791#973029,1,0.613
165229#440946#639370,0,0.4
165229#82539#1022712,0,0.4
165229#214923#867833,0,0.4
165229#843651#236691,1,0.5543
75927#486827#593515,0,0.46
75927#486832#593510,0,0.46
75927#486821#593521,0,0.46
75927#486835#593507,0,0.46
75927#486836#593506,0,0.46
195163#38412#1066675,1,0.6
591996#418134#661864,0,0.4125
207943#316062#767079,1,0.61
71833#296071#787033,0,0.3288
71833#359356#720506,1,0.6545
71833#340202#740440,1,0.6545
510758#424176#655809,0,0.3808
568139#645889#434453,1,0.5015
545630#622412#457930,1,0.54
541331#213278#869474,1,0.5315
264189#1045669#34673,1,0.5033
264189#1045784#34558,1,0.5033
277780#1009745#70597,0,0.45
68401#560439#519903,0,0.31
217677#822782#257560,1,0.6418
150528#377363#702493,1,0.67
263840#406717#673207,0,0.2875
263840#275352#807674,0,0.2875
147806#1027921#52421,0,0.4524
605324#710401#369941,1,0.73
154311#733914#346428,0,0.42
516522#577670#502672,0,0.4735
60538#658872#421470,1,0.49
67801#650625#429717,0,0.28
492868#833500#246842,0,0.445
492868#833480#246862,0,0.4767
259090#703559#376783,1,0.6433
175879#866468#213874,0,0.437
301325#467903#612439,1,0.5325
354954#821613#258729,0,0.4705
114855#694378#385964,1,0.6487
240710#508587#571755,0,0.3288
240710#508231#572111,0,0.3773
240710#508266#572076,0,0.3288
240710#508566#571776,0,0.3773
240710#508288#572054,0,0.3288
240710#989035#91307,0,0.3773
240710#393805#686101,0,0.3773
240710#508676#571666,0,0.3773
240710#508341#572001,0,0.3773
543855#718986#361356,0,0.4133
543855#719322#361020,0,0.4133
160650#218351#864421,1,0.4903
160650#97296#990469,1,0.4903
46916#132421#955500,0,0.33
200314#792568#287774,0,0.39
528335#349141#731608,1,0.49
120829#129768#958080,1,0.68
120829#278410#804631,1,0.63
63249#700553#379789,1,0.64
100465#142581#945516,0,0.4125
150514#120092#967733,1,0.58
150514#442422#637883,1,0.58
606701#281621#801427,1,0.57
1082#493186#587156,1,0.63
1082#989066#91276,1,0.63
1082#493428#586914,0,0.36
1082#493202#587140,1,0.63
1082#493429#586913,0,0.36
1082#493431#586911,0,0.36
1082#493386#586956,0,0.36
1082#493448#586894,0,0.36
1082#493275#587067,0,0.27
1082#493153#587189,0,0.27
1082#493296#587046,1,0.63
1082#493164#587178,1,0.63
1082#493195#587147,1,0.63
1082#493190#587152,1,0.63
1082#493327#587015,0,0.36
1082#493439#586903,1,0.63
1082#493464#586878,1,0.63
1082#493449#586893,0,0.27
1082#493187#587155,1,0.63
1082#493150#587192,1,0.63
1082#493181#587161,1,0.63
1082#493298#587044,1,0.63
1082#493364#586978,0,0.36
1082#493462#586880,0,0.36
501410#516347#563995,1,0.64
501410#516412#563930,1,0.64
501410#516322#564020,1,0.6075
501410#516443#563899,1,0.64
501410#516454#563888,1,0.64
501410#516399#563943,0,0.44
167903#966579#113763,1,0.71
167903#966482#113860,1,0.71
50959#706837#373505,0,0.29
50959#706842#373500,0,0.45
217912#1067622#12720,0,0.4267
219886#1064297#16045,1,0.514
499270#418802#661192,0,0.21
169710#953375#126967,1,0.7
169710#591170#489172,0,0.3692
169710#591007#489335,0,0.3692
169710#276002#807027,1,0.7
150802#736477#343865,1,0.51
571279#52117#1052831,1,0.533
571279#291784#791272,1,0.96
511688#541693#538649,1,0.77
511688#1053740#26602,1,0.77
511688#541688#538654,0,0.21
511688#541692#538650,1,0.77
511688#541691#538651,1,0.77
511688#541724#538618,1,0.77
63416#693296#387046,0,0.25
184259#453088#627260,1,0.49
184259#216019#866750,1,0.49
184259#976167#104175,0,0.474
123337#835590#244752,0,0.1871
287856#796181#284161,0,0.485
287856#796185#284157,0,0.485
287856#796182#284160,0,0.485
287856#796165#284177,0,0.485
231584#956571#123771,0,0.39
231584#257446#825536,1,0.5233
310534#1053890#26452,1,0.49
233042#480109#600233,1,0.96
72601#400337#679569,0,0.3537
437930#513208#567134,1,0.64
437930#513295#567047,1,0.64
437930#513309#567033,1,0.64
437930#513306#567036,1,0.64
437930#196076#892180,1,0.5301
437930#513184#567158,1,0.64
437930#204270#880983,1,0.64
437930#513305#567037,1,0.64
437930#513199#567143,1,0.64
437930#513290#567052,1,0.64
558587#355832#724029,1,0.61
558587#107668#980129,1,0.61
373021#369237#710622,0,0.0808
342585#75055#1029997,0,0.34
423501#199559#888710,1,0.5973
423501#39305#1065791,1,0.5973
423501#823219#257123,1,0.5973
301513#360869#718993,0,0.42
301513#234556#848304,0,0.42
369016#979240#101102,1,0.512
81301#732533#347809,0,0.44
235350#350711#730057,0,0.38
388621#845327#235015,1,0.735
388621#137943#950161,1,0.52
402906#245930#837066,0,0.3717
402906#986085#94257,1,0.59
442133#396013#683893,1,0.855
386460#376297#703555,1,0.66
386460#157359#930743,1,0.49
386460#644529#435813,1,0.66
86898#780794#299548,0,0.47
274076#960600#119742,0,0.21
274076#107625#980171,1,0.58
145748#140791#947315,0,0.36
238754#282421#800635,0,0.3718
238754#755752#324590,0,0.3718
288517#856650#223692,1,0.575
562313#696142#384200,1,0.55
400842#274201#808821,0,0.34
357188#463333#617009,1,0.61
357188#58241#1046738,0,0.48
135018#620823#459519,0,0.195
286189#348330#732408,0,0.4183
100539#115010#972811,0,0.18
275577#456206#624119,1,0.54
275577#196144#892113,1,0.54
275577#315329#767813,1,0.54
275577#143442#944661,1,0.54
436457#585833#494509,0,0.4593
436457#586124#494218,0,0.4593
436457#585890#494452,0,0.4593
436457#586183#494159,0,0.4593
436457#586363#493979,0,0.4593
436457#586367#493975,0,0.4593
436457#585776#494566,0,0.4593
436457#586370#493972,0,0.4593
436457#586155#494187,0,0.4593
436457#586117#494225,0,0.4593
436457#586314#494028,0,0.4593
548206#850484#229858,1,0.605
460001#1058475#21867,1,0.52
494420#877598#202744,0,0.405
493042#707982#372360,0,0.39
576042#140747#947361,0,0.37
576042#370747#709101,1,0.5275
167159#521989#558353,1,0.7517
167159#736998#343344,1,0.7517
200203#910025#170317,0,0.4783
495814#825316#255026,0,0.379
632902#423030#656957,0,0.3733
105908#363131#716721,0,0.48
105908#772526#307816,0,0.48
577118#293167#789910,1,0.55
561165#643604#436738,1,0.75
252001#106940#980847,1,0.595
416746#895699#184643,0,0.08
88313#279263#803782,0,0.42
522305#1026082#54260,1,0.63
393940#439131#641174,0,0.46
393940#71699#1033364,0,0.46
393940#243424#839578,0,0.46
342814#277060#805970,0,0.44
18785#868817#211525,1,0.95
551324#292864#790209,0,0.1833
551324#374581#705269,1,0.67
204151#487553#592789,0,0.25
204151#487543#592799,0,0.25
204151#487547#592795,0,0.25
204151#487479#592863,0,0.25
204151#487716#592626,0,0.25
204151#487421#592921,0,0.25
204151#487475#592867,0,0.25
204151#487536#592806,0,0.25
8523#633788#446554,1,0.5667
8523#832904#247438,0,0.3175
136179#256822#826156,1,0.615
30681#710626#369716,0,0.34
467753#644607#435735,0,0.4883
159924#465536#614806,1,0.5964
159924#714079#366263,1,0.5964
159924#465534#614808,1,0.5964
159924#465529#614813,1,0.5964
39334#943771#136571,0,0.45
39334#402461#677458,1,0.785
180925#999428#80914,1,0.6123
329809#57548#1047416,0,0.445
329809#684634#395708,1,0.69
403465#759529#320813,0,0.4
452593#714349#365993,1,0.565
785#40892#1064210,1,0.75
618000#848262#232080,1,0.795
181767#258952#824039,1,0.61
455233#1075258#5084,1,0.53
423768#440167#640142,1,0.63
423768#298225#784877,1,0.63
423768#164072#924046,1,0.6355
260776#968136#112206,1,0.61
405703#601343#478999,0,0.37
184630#1065388#14954,0,0.4514
201880#663541#416801,0,0.4677
201880#663551#416791,0,0.4677
201880#663531#416811,0,0.4677
201880#663594#416748,0,0.4677
201880#663540#416802,0,0.4677
201880#663648#416694,1,0.6583
245892#162890#925224,1,0.56
466542#874050#206292,1,0.542
579128#880867#199475,0,0.3517
186#561762#518580,0,0.3987
186#561757#518585,0,0.3987
633470#377524#702339,0,0.44
633470#76625#1028444,0,0.3142
534993#752468#327874,0,0.47
534993#732399#347943,0,0.47
563351#276314#806713,0,0.382
54426#480107#600235,0,0.3377
181435#464354#615988,1,0.55
181435#464421#615921,0,0.4467
181435#464366#615976,1,0.55
181435#378656#701198,1,0.55
181435#464346#615996,1,0.55
181435#464364#615978,1,0.51
181435#464392#615950,0,0.4467
181435#464350#615992,1,0.55
181435#464446#615896,0,0.4467
181435#464571#615771,1,0.55
181435#464359#615983,1,0.55
181435#464407#615935,1,0.55
181435#464468#615874,1,0.55
24991#452066#628292,0,0.46
24991#480462#599880,0,0.4308
330679#1017224#63118,1,0.77
314898#667565#412777,0,0.406
314898#667735#412607,0,0.406
314898#490778#589564,1,0.5925
314898#667840#412502,0,0.406
429127#776918#303424,0,0.48
429127#284849#798205,1,0.5175
552225#797647#282695,0,0.2253
614245#661266#419076,0,0.4067
633633#680923#399419,1,0.62
124801#762082#318260,0,0.36
542705#429708#650293,1,0.6492
542705#36465#1068589,1,0.6492
542705#334967#745622,1,0.6492
544878#322157#760983,1,0.57
544878#382633#697217,1,0.5892
265611#713690#366652,0,0.46
509333#829489#250853,0,0.4179
364204#1010249#70093,1,0.54
455697#246705#836290,0,0.3567
455697#127086#960753,0,0.3567
535388#936117#144225,0,0.1117
435559#774477#305865,1,0.63
435559#774370#305972,1,0.63
491382#509059#571283,1,0.7688
60159#486278#594064,1,0.6975
60159#486308#594034,0,0.4615
60159#486257#594085,1,0.6975
60159#486216#594126,1,0.6975
60159#486164#594178,0,0.4615
60159#486310#594032,0,0.4615
60159#486177#594165,1,0.6975
60159#486311#594031,0,0.4615
60159#486265#594077,1,0.6975
60159#486357#593985,0,0.4615
60159#486173#594169,1,0.6975
60159#486286#594056,1,0.6975
60159#486264#594078,0,0.4615
60159#486229#594113,1,0.6975
60159#486271#594071,1,0.6975
60159#486273#594069,1,0.6975
60159#486283#594059,1,0.6975
60159#486212#594130,1,0.6975
60159#486210#594132,1,0.6975
151556#759792#320550,0,0.28
568621#639133#441209,0,0.41
218965#955742#124600,1,0.977
218965#955745#124597,1,0.977
218965#955764#124578,1,0.977
218965#955785#124557,1,0.977
218965#955791#124551,1,0.977
218965#955727#124615,1,0.977
218965#955770#124572,1,0.977
218965#955454#124888,1,0.977
218965#955725#124617,1,0.977
218965#955515#124827,1,0.977
218965#955319#125023,1,0.977
218965#955249#125093,1,0.595
218965#955719#124623,1,0.8904
218965#955832#124510,1,0.595
10173#347947#732784,1,0.71
10173#88254#1017052,1,0.71
165503#834432#245910,1,0.94
374331#843095#237247,1,0.8432
420752#718797#361545,0,0.3473
420752#458067#622273,0,0.3473
420752#311081#772056,0,0.3473
420752#718849#361493,0,0.3473
570492#653948#426394,1,0.52
47909#485646#594696,0,0.436
47909#485648#594694,0,0.436
47909#485647#594695,0,0.436
47909#485649#594693,0,0.436
280011#1038191#42151,0,0.28
150406#803276#277066,1,0.535
519805#920356#159986,0,0.35
519805#286164#796898,0,0.35
290085#776443#303899,1,0.6567
290085#337026#743572,1,0.4967
290085#776442#303900,1,0.6567
290085#154800#933315,1,0.4967
631796#967390#112952,0,0.37
105096#855983#224359,0,0.2892
140305#1000246#80096,0,0.4317
559350#173099#915025,1,0.54
559350#210453#872288,1,0.54
191452#987483#92859,1,0.52
191452#987480#92862,1,0.52
327279#144358#943744,1,0.7875
302153#972693#107649,0,0.4864
302153#972706#107636,0,0.4864
302153#857390#222952,1,0.54
302153#972578#107764,0,0.4864
302153#972709#107633,0,0.4864
302153#972444#107898,0,0.4864
302153#972657#107685,0,0.4864
302153#972721#107621,0,0.4864
302153#972596#107746,0,0.4864
302153#972658#107684,0,0.4864
24374#446593#633753,1,0.535
39670#634620#445722,0,0.3933
39670#396663#683245,0,0.4633
39670#198900#889365,0,0.4633
540325#575385#504957,1,0.6762
540325#575334#505008,1,0.6762
540325#859658#220684,1,0.5497
540325#200266#888002,1,0.6762
540325#575383#504959,1,0.6762
540325#575333#505009,1,0.6762
540325#575370#504972,1,0.6762
540325#575338#505004,1,0.6762
588472#1016765#63577,1,0.49
465107#950188#130154,0,0.399
380064#156725#931378,1,0.5432
145913#315499#767642,0,0.4417
145913#350427#730337,0,0.4417
418920#869183#211159,0,0.3447
49377#441271#639045,0,0.27
376328#567344#512998,0,0.37
376328#567341#513001,0,0.37
376328#567398#512944,0,0.37
376328#567441#512901,0,0.37
281767#656813#423529,1,0.5883
576014#417220#662776,1,0.569
2158#283872#799179,0,0.3983
2158#192139#896102,0,0.3983
93682#105850#981930,1,0.525
16238#702594#377748,1,0.535
106294#691502#388840,1,0.616
97343#672152#408190,1,0.6359
614561#772221#308121,1,0.49
614561#772616#307726,1,0.49
614561#772298#308044,1,0.49
614561#772583#307759,0,0.4267
345502#716763#363579,0,0.296
44879#289618#793442,0,0.3883
44879#450939#629424,0,0.3883
149526#697027#383315,0,0.461
505431#1001330#79012,0,0.21
143745#422101#657886,1,0.56
143745#374009#705846,0,0.4883
278844#784676#295666,1,0.57
210516#775321#305021,1,0.5933
210516#325993#757141,0,0.368
104851#632842#447500,0,0.3567
78852#270756#812249,0,0.43
146013#490527#589815,0,0.3183
146013#802022#278320,0,0.4733
146013#447188#633159,0,0.3183
146013#802021#278321,0,0.4733
610187#536733#543609,0,0.475
610187#536747#543595,0,0.475
610187#536813#543529,0,0.475
610187#536805#543537,0,0.475
610187#536727#543615,0,0.475
610187#536774#543568,0,0.475
610187#536752#543590,0,0.475
610187#536784#543558,0,0.475
610187#536791#543551,0,0.475
610187#536801#543541,0,0.475
610187#536765#543577,0,0.475
610187#536788#543554,0,0.475
610187#536732#543610,0,0.475
610187#536741#543601,0,0.475
610187#536744#543598,0,0.475
610187#536803#543539,1,0.585
610187#536723#543619,0,0.475
610187#536816#543526,0,0.475
610187#536787#543555,0,0.475
610187#536731#543611,0,0.475
610187#536739#543603,0,0.475
610187#536758#543584,0,0.475
610187#536818#543524,1,0.585
610187#536755#543587,0,0.475
610187#536735#543607,0,0.475
610187#536736#543606,0,0.475
610187#536726#543616,0,0.475
610187#536794#543548,0,0.475
610187#536806#543536,0,0.475
610187#536809#543533,0,0.475
610187#536799#543543,0,0.475
610187#536790#543552,0,0.475
610187#536751#543591,0,0.475
610187#536797#543545,0,0.475
610187#536745#543597,0,0.475
610187#536754#543588,1,0.585
610187#536743#543599,0,0.475
610187#536746#543596,0,0.475
610187#536750#543592,1,0.585
610187#536810#543532,0,0.475
610187#536749#543593,0,0.475
610187#536753#543589,0,0.475
345773#870289#210053,0,0.2612
490646#884517#195825,1,0.67
521423#268645#814364,0,0.4817
154614#855608#224734,0,0.33
383667#84380#1020875,1,0.5038
32690#867124#213218,0,0.38
5334#521959#558383,0,0.4267
155040#129836#958009,1,0.61
329087#302564#780552,1,0.8133
504768#829337#251005,1,0.87
274195#996204#84138,1,0.57
274195#16334#1075355,1,0.57
373886#193595#894655,1,0.5625
30968#906874#173468,0,0.3933
629314#150866#937231,0,0.43
629314#425400#654576,1,0.5
219927#417812#662185,1,0.63
219927#332725#747852,0,0.36
79126#720164#360178,1,0.57
412845#956200#124142,0,0.435
323289#363394#716457,0,0.3422
449484#862282#218060,0,0.3792
449484#763366#316976,1,0.6977
550023#177371#910743,1,0.59
54696#731804#348538,0,0.3
562824#646563#433779,0,0.44
562824#142656#945442,0,0.44
251654#825010#255332,0,0.38
608915#689438#390904,1,0.675
544829#38210#1066874,0,0.28
571229#790944#289398,1,0.5223
198635#997384#82958,1,0.6933
198635#997386#82956,1,0.6933
198635#997385#82957,1,0.6933
156485#547863#532479,0,0.4767
156485#548006#532336,0,0.4767
156485#548036#532306,0,0.4767
156485#548072#532270,0,0.4767
156485#548115#532227,0,0.4767
156485#276868#806160,0,0.4767
156485#548095#532247,0,0.4767
156485#548117#532225,0,0.4767
156485#83084#1022165,1,0.52
156485#548098#532244,0,0.4767
156485#453358#626986,0,0.4767
156485#548047#532295,0,0.4767
