ID,var_rpta_alt,Prob_uno
288132#572121#508221,0,0.44
98131#328619#754552,1,0.5431
340852#670941#409401,1,0.635
346859#537734#542608,1,0.5431
533689#502356#577986,0,0.4871
470955#828773#251569,0,0.4871
593465#50033#1054811,0,0.44
264545#421206#658784,1,0.5431
623542#1062719#17623,0,0.4871
389364#833993#246349,0,0.4871
372152#98590#989178,0,0.44
307398#708610#371732,0,0.448
536601#670929#409413,0,0.44
193948#1010694#69648,0,0.44
506582#831556#248786,0,0.4867
122519#962930#117412,0,0.4871
393964#886537#193805,1,0.5431
224848#856952#223390,0,0.44
4385#812588#267754,0,0.44
76514#827551#252791,0,0.44
252078#197058#891201,0,0.36
250489#97762#990004,1,0.5431
50367#740114#340228,1,0.5431
525342#469074#611268,0,0.44
614548#656165#424177,0,0.44
200003#260486#822495,1,0.5431
329554#251691#831313,1,0.59
513711#875282#205060,0,0.4871
457809#327139#755988,1,0.5431
573747#547561#532781,1,0.5431
301052#362151#717704,0,0.325
376396#177988#910128,0,0.4871
62377#667948#412394,0,0.4871
77882#188461#899704,1,0.5431
106271#1033243#47099,0,0.4871
566184#499122#581220,0,0.4871
523447#333194#747384,1,0.5431
296606#497328#583014,0,0.4871
195520#473238#607104,1,0.5431
215531#203175#882061,0,0.44
94867#888075#192267,1,0.49
170426#252500#830510,0,0.44
77475#604260#476082,0,0.395
252560#415528#664427,1,0.5431
57130#174886#913224,1,0.5431
455049#425025#654951,0,0.44
249175#233048#849783,0,0.44
555396#165221#922897,0,0.35
216464#703599#376743,0,0.4871
423368#963881#116461,0,0.44
145841#1001386#78956,1,0.5431
230994#595936#484406,1,0.5431
41545#487604#592738,0,0.44
276008#604007#476335,0,0.44
323531#243055#839955,1,0.5431
188730#978873#101469,0,0.4871
396078#705890#374452,1,0.665
576321#715943#364399,0,0.4871
592889#78791#1026349,0,0.44
411145#73215#1031838,0,0.44
30417#867370#212972,0,0.4871
15245#127203#960640,1,0.6317
537109#166584#921538,0,0.44
629018#141138#946963,0,0.4871
72860#790893#289449,1,0.5431
503528#1023738#56604,0,0.4871
241306#1009263#71079,1,0.57
188485#115091#972729,0,0.438
512872#112561#975252,0,0.4871
106342#41509#1063589,0,0.44
414020#607401#472941,0,0.4871
109460#490805#589537,0,0.4871
496649#711758#368584,0,0.44
510890#862484#217858,1,0.5431
280298#169200#918933,0,0.44
393014#860439#219903,0,0.44
300417#523542#556800,1,0.5431
434446#352412#727457,0,0.4871
85977#355732#724131,0,0.44
462849#1003338#77004,0,0.4871
313924#798389#281953,0,0.4871
393266#373282#706571,1,0.5431
455857#38009#1067074,0,0.44
488423#1011416#68926,0,0.44
378883#558234#522108,0,0.4871
265613#703960#376382,0,0.4871
108668#647506#432836,1,0.5192
208734#858170#222172,1,0.5431
259429#756741#323601,0,0.4883
584876#928397#151945,0,0.44
1967#523983#556359,0,0.4871
535117#320827#762330,1,0.5431
577797#651507#428835,1,0.5431
494745#555786#524556,0,0.4871
129742#521478#558864,1,0.6
338159#865920#214422,0,0.44
180151#610416#469926,0,0.4871
461453#636643#443699,0,0.456
89553#1062444#17898,1,0.5431
198069#1003929#76413,0,0.4871
459#724349#355993,0,0.44
150990#251287#831711,0,0.4
292272#198093#890170,0,0.44
106433#375984#703867,1,0.5967
286500#492068#588274,0,0.4871
525864#487400#592942,0,0.229
302846#817398#262944,0,0.44
514824#878707#201635,0,0.4089
517434#476977#603365,1,0.56
598512#887239#193103,0,0.4871
609809#945831#134511,0,0.4871
449806#49549#1055287,0,0.44
102192#213927#868834,1,0.5431
429686#378173#701684,0,0.4233
21692#464548#615794,1,0.88
194944#1017882#62460,0,0.4871
263573#203059#882172,0,0.44
441461#926585#153757,0,0.0585
288472#428213#651782,1,0.5431
28374#787446#292896,0,0.44
122199#933878#146464,1,0.5431
362226#326035#757101,1,0.5431
541286#634874#445468,0,0.45
320665#1072992#7350,1,0.5431
292631#326183#756952,1,0.5431
52553#1033941#46401,0,0.44
305555#751508#328834,1,0.5431
139594#516505#563837,1,0.5431
159087#714015#366327,0,0.44
546903#783373#296969,0,0.44
329270#139723#948380,1,0.6725
303640#758650#321692,1,0.5431
68427#417440#662554,0,0.4871
125753#685631#394711,1,0.66
292719#44919#1059901,1,0.5431
110144#746248#334094,0,0.44
212441#435197#645009,0,0.44
143463#688521#391821,1,0.5431
294364#714574#365768,0,0.12
127259#638331#442011,0,0.14
525668#40795#1064303,0,0.44
40988#612016#468326,0,0.44
124944#467223#613119,0,0.44
100574#639431#440911,0,0.44
324019#309557#773575,0,0.44
383134#748394#331948,1,0.5431
6301#173167#914955,0,0.44
541743#665006#415336,0,0.49
357373#395908#683999,0,0.4871
373607#462745#617597,1,0.5431
312746#1011363#68979,1,0.5431
293734#92339#995426,1,0.668
12729#807347#272995,0,0.44
432559#135740#952349,1,0.49
156322#124343#963482,0,0.4871
86847#801434#278908,0,0.44
372861#221454#861336,1,0.5431
367909#168966#919169,0,0.44
419873#73915#1031136,0,0.4871
591172#1021737#58605,0,0.44
601381#542767#537575,1,0.55
175928#516461#563881,0,0.4871
257777#236403#846522,0,0.44
17283#901681#178661,1,0.5431
427508#563747#516595,0,0.4871
4037#274605#808415,0,0.4871
277537#697832#382510,0,0.27
450068#396223#683686,0,0.44
136796#429897#650105,0,0.44
319111#141444#946656,0,0.44
441911#861430#218912,1,0.82
262523#647270#433072,0,0.44
552665#333063#747516,0,0.44
354144#95501#992277,0,0.44
296798#444198#636125,1,0.84
1874#309863#773269,0,0.44
390380#846735#233607,1,0.5431
39756#806939#273403,0,0.4871
485109#718156#362186,0,0.44
78951#798251#282091,0,0.4871
15739#177260#910850,1,0.5642
258929#464635#615707,0,0.4433
297748#690856#389486,0,0.44
344761#56215#1048736,0,0.31
92533#436228#644017,1,0.5431
558961#672997#407345,1,0.5431
205660#166756#921368,1,0.79
476814#641399#438943,0,0.3367
320715#283892#799158,1,0.5431
210801#300388#782723,1,0.5431
142503#48665#1056159,0,0.44
579995#858790#221552,1,0.67
235051#128399#959454,0,0.4871
301727#556158#524184,1,0.5431
289784#138188#949909,1,0.5783
476591#403418#676499,0,0.44
63986#691547#388795,0,0.4871
547598#1010883#69459,0,0.44
513151#167884#920247,1,0.49
424757#253345#829655,0,0.4538
391236#257329#825650,0,0.44
270975#841035#239307,1,0.585
458788#709364#370978,1,0.5431
53429#643825#436517,0,0.44
198632#296512#786592,1,0.5431
451748#890595#189747,1,0.5431
228995#800074#280268,1,0.4975
294991#693729#386613,1,0.5431
233795#594779#485563,0,0.4871
133127#303498#779608,1,0.5431
445554#328730#751960,1,0.5431
333020#151185#936910,0,0.44
562673#895504#184838,1,0.5431
20840#210528#872215,0,0.44
149130#117009#970804,1,0.6867
454086#623888#456454,0,0.3158
479260#437163#643123,1,0.5431
168007#759582#320760,0,0.3967
558285#741633#338709,0,0.32
412267#467812#612530,0,0.44
287583#858001#222341,0,0.44
389013#442490#637818,1,0.5431
66550#483893#596449,1,0.5431
551297#669890#410452,0,0.44
168104#528990#551352,0,0.44
169919#957075#123267,1,0.6491
112192#565070#515272,0,0.44
393531#95799#991977,0,0.44
196099#120992#966832,1,0.5431
438538#546569#533773,1,0.5431
50335#299988#783125,0,0.44
238079#49653#1055187,1,0.5431
437930#513309#567033,1,0.64
118624#272003#811012,1,0.5431
39562#1049895#30447,1,0.5431
181817#606333#474009,1,0.5203
586794#875361#204981,0,0.44
348341#64178#1040821,0,0.44
575611#660093#420249,0,0.4871
471525#95697#992077,1,0.5431
484472#157871#930230,0,0.392
269282#990618#89724,0,0.44
451394#47782#1057043,1,0.5431
606446#1009234#71108,0,0.44
351467#1045689#34653,0,0.4871
351427#723964#356378,0,0.44
341146#887814#192528,0,0.44
407528#866209#214133,0,0.4871
535548#179559#908560,0,0.4871
166284#205840#879427,1,0.5431
565665#136143#951951,0,0.44
181259#486826#593516,0,0.44
436826#870648#209694,0,0.37
629308#137641#950467,0,0.44
226661#157841#930261,0,0.4871
417128#591746#488596,0,0.44
256140#419533#660461,1,0.5431
12987#516535#563807,1,0.495
445387#891698#188644,0,0.4423
557276#1029958#50384,0,0.44
424576#961007#119335,0,0.4
26042#786778#293564,0,0.4871
625614#723721#356621,1,0.6287
228668#248856#834148,1,0.5431
100243#502684#577658,1,0.5431
401542#1050377#29965,0,0.44
401620#610471#469871,0,0.2
475822#847028#233314,0,0.44
75218#783309#297033,0,0.4871
345717#54645#1050306,0,0.4871
116238#770669#309673,0,0.44
208487#312410#770734,0,0.44
577294#239427#843587,1,0.5431
277254#860100#220242,1,0.5767
312911#491560#588782,0,0.4871
526965#1014487#65855,0,0.4525
193046#589444#490898,1,0.5431
265637#465317#615025,0,0.44
28843#356732#723130,0,0.44
634484#610888#469454,0,0.41
209283#754382#325960,0,0.4871
24981#735259#345083,0,0.44
84132#654314#426028,0,0.44
239093#265819#817179,0,0.44
391541#716128#364214,0,0.2683
248043#770057#310285,0,0.4871
1186#555652#524690,0,0.4871
409228#875286#205056,1,0.93
100163#403722#676199,1,0.5431
249590#722233#358109,0,0.4871
244482#514266#566076,0,0.44
634695#173880#914235,1,0.53
562348#939417#140925,0,0.44
211049#551067#529275,0,0.4871
175404#358879#720978,0,0.44
439821#319448#763699,1,0.5431
278484#629256#451086,1,0.713
611058#377136#702720,0,0.44
162162#573617#506725,0,0.4871
365009#239643#843378,1,0.5431
268625#1051937#28405,0,0.44
100407#317625#765518,1,0.83
276488#555663#524679,1,0.92
552223#208215#874495,1,0.5431
260357#101526#986244,0,0.44
301350#1061543#18799,0,0.44
156508#270935#812073,1,0.5431
298062#622003#458339,0,0.44
272285#868990#211352,0,0.44
65482#309467#773662,1,0.57
24145#504972#575370,0,0.44
100792#501758#578584,1,0.5431
578219#307904#775218,0,0.44
257051#408636#671282,1,0.5431
447176#258055#824930,1,0.5431
603334#191263#896976,0,0.4871
507459#1069947#10395,1,0.87
372411#970403#109939,1,0.5431
170615#720001#360341,1,0.5431
297257#409626#670294,0,0.4871
204825#662255#418087,0,0.4871
181339#604261#476081,0,0.44
524282#344428#736252,1,0.5431
82525#458682#621660,0,0.44
386656#331549#749015,1,0.5431
272885#697524#382818,0,0.44
364328#965168#115174,1,0.665
545736#1003460#76882,0,0.4871
365249#351214#729552,1,0.5431
165302#89176#1016131,0,0.44
553000#802266#278076,0,0.4871
168277#175048#913058,1,0.5267
228059#594837#485505,1,0.678
61793#1036114#44228,0,0.44
173135#620901#459441,1,0.5835
227900#955501#124841,0,0.4788
327590#326589#756544,1,0.5431
414264#1045758#34584,0,0.44
70091#692464#387878,1,0.5431
444819#352191#727680,0,0.44
20578#1024172#56170,0,0.44
47633#778977#301365,0,0.44
374417#844398#235944,0,0.44
19579#417073#662921,1,0.5431
35225#243598#839404,0,0.31
541532#671651#408691,0,0.44
459862#292267#790799,1,0.5431
168206#416074#663900,1,0.5431
489500#470471#609871,0,0.4871
99822#487110#593232,0,0.4871
334098#693768#386574,0,0.4871
195535#267839#815171,0,0.43
385497#428279#651717,1,0.5431
212339#550609#529733,0,0.4871
202482#149624#938469,0,0.47
350132#116810#971002,1,0.5
41776#964368#115974,0,0.44
254484#284424#798632,1,0.5431
308308#1062867#17475,1,0.5431
151553#549642#530700,0,0.4871
88382#869203#211139,0,0.4871
37296#1013415#66927,0,0.4871
428687#57954#1047019,1,0.5431
431022#192619#895626,0,0.44
344435#1029732#50610,0,0.4871
317881#233102#849726,1,0.5431
489691#170886#917252,0,0.4871
286297#521223#559119,1,0.6215
330722#93884#993892,1,0.5431
118050#663771#416571,0,0.4871
351029#1075994#4348,0,0.4871
428871#263185#819804,0,0.44
206674#552862#527480,0,0.44
475482#162302#925809,1,0.5431
534696#869630#210712,0,0.44
629879#519431#560911,0,0.4871
123240#261071#821911,0,0.4402
259651#374367#705484,0,0.44
624138#369816#710038,0,0.44
514504#678790#401552,0,0.44
156485#548072#532270,0,0.4767
173554#493950#586392,1,0.51
191346#324166#758968,0,0.42
460656#821152#259190,0,0.44
542379#502818#577524,0,0.44
165234#735545#344797,1,0.6223
43911#534338#546004,0,0.44
58500#503069#577273,1,0.5431
192839#473745#606597,0,0.44
94366#539929#540413,0,0.44
433620#131106#956744,1,0.5431
631099#170644#917495,0,0.3
409200#574513#505829,0,0.3344
124026#261801#821185,1,0.5431
111021#623738#456604,0,0.44
173530#1009124#71218,0,0.44
8524#86132#1019132,1,0.5431
212980#279433#803611,1,0.5431
151382#962384#117958,1,0.5431
483927#93978#993799,0,0.44
247640#901242#179100,0,0.44
540635#1044039#36303,1,0.905
61777#738056#342286,0,0.44
322402#75140#1029917,0,0.27
181605#127475#960375,0,0.4871
93902#433345#646774,1,0.5431
23983#760327#320015,0,0.44
7613#181804#906333,1,0.5431
545295#419079#660911,0,0.41
480524#140348#947752,0,0.4871
440700#721489#358853,1,0.755
315960#639179#441163,0,0.4871
622674#964441#115901,0,0.44
131151#640438#439904,0,0.4871
291628#807260#273082,0,0.44
526038#199719#888550,0,0.4871
172790#83464#1021780,1,0.625
305749#1015824#64518,1,0.5431
583745#446738#633608,0,0.44
549804#1053771#26571,1,0.8033
477571#54053#1050894,0,0.44
192596#604850#475492,0,0.4893
372001#522960#557382,0,0.44
391612#428957#651038,0,0.145
231613#815700#264642,0,0.44
165456#228052#854775,1,0.5431
187734#416049#663925,1,0.5431
18106#947389#132953,1,0.5431
62268#667453#412889,0,0.4871
170630#1058096#22246,1,0.5431
514925#71126#1033929,1,0.5431
178747#1050383#29959,0,0.44
41134#717357#362985,0,0.39
182425#840939#239403,0,0.4533
511262#621149#459193,0,0.44
89204#227202#855620,0,0.44
3676#185234#902909,0,0.4871
168015#566140#514202,1,0.83
453376#782339#298003,0,0.44
63597#668200#412142,1,0.5431
78775#999902#80440,1,0.5431
399284#712270#368072,1,0.72
137403#1055761#24581,1,0.775
349536#592510#487832,0,0.4871
125395#509204#571138,0,0.44
558474#653627#426715,1,0.71
411197#689193#391149,0,0.44
191270#571456#508886,1,0.55
326613#67254#1037779,1,0.5431
439041#895243#185099,0,0.44
425504#369214#710644,1,0.7115
591765#827643#252699,1,0.52
432052#799512#280830,0,0.4871
461150#868408#211934,1,0.508
596464#631725#448617,0,0.44
115052#551378#528964,0,0.44
257056#980673#99669,0,0.44
28998#401742#678174,0,0.4871
621979#52758#1052195,1,0.5431
395258#593912#486430,0,0.4871
378944#871432#208910,0,0.03
341150#680687#399655,0,0.44
87457#90615#1014722,0,0.33
554575#201073#887197,1,0.5431
54092#1079931#411,0,0.4871
47583#266445#816557,1,0.5431
495808#825080#255262,0,0.44
355737#367882#711981,0,0.44
364506#395876#684031,1,0.5431
322674#363626#716223,0,0.44
36105#949293#131049,0,0.4871
624094#293287#789790,0,0.4871
67186#842329#238013,1,0.5431
618031#1069796#10546,1,0.5535
346798#361272#718590,0,0.25
75400#967564#112778,1,0.6575
386206#1065532#14810,0,0.44
499678#996241#84101,1,0.5431
9669#456544#623781,0,0.475
76466#137534#950575,0,0.4871
498250#813449#266893,0,0.44
249285#809498#270844,0,0.4871
302482#599995#480347,0,0.44
258243#612504#467838,0,0.4871
527723#178274#909845,0,0.44
282487#656476#423866,0,0.44
341241#176127#911970,0,0.44
276202#481828#598514,1,0.5835
282056#214469#868291,0,0.3647
209939#118454#969380,1,0.5431
223047#613871#466471,0,0.4871
513081#670992#409350,1,0.5431
342770#329350#751347,1,0.5431
261489#971998#108344,1,0.5431
378396#753269#327073,1,0.5431
478036#640856#439486,1,0.61
534187#479177#601165,0,0.4871
471909#826485#253857,1,0.92
50523#706608#373734,1,0.5431
508769#860083#220259,0,0.44
605198#674508#405834,1,0.86
234910#683716#396626,0,0.44
4737#825700#254642,0,0.44
82225#341015#739629,0,0.44
624727#158920#929190,0,0.44
112086#983844#96498,1,0.73
460916#764475#315867,1,0.58
427430#1074889#5453,0,0.33
621913#556985#523357,0,0.4867
583277#346172#734530,1,0.5431
526731#93142#994626,0,0.44
81949#538999#541343,0,0.4871
151082#400423#679483,0,0.44
414323#1008125#72217,0,0.3143
161951#823492#256850,0,0.4871
84138#225696#857115,1,0.501
277171#795037#285305,0,0.4871
562751#119420#968407,0,0.3482
196207#668729#411613,0,0.4871
2619#490630#589712,1,0.7567
325640#333945#746635,0,0.3843
512209#212788#869966,0,0.4871
196272#707250#373092,0,0.4871
48773#672705#407637,0,0.44
124666#246679#836317,0,0.44
568471#639509#440833,0,0.44
537168#359344#720518,0,0.44
578480#796243#284099,0,0.4871
463387#673783#406559,0,0.4871
265957#603947#476395,1,0.5431
520898#694826#385516,0,0.4871
457886#150352#937742,0,0.4871
478777#1067983#12359,0,0.4871
16183#824217#256125,0,0.4871
568843#876085#204257,0,0.4871
103101#504831#575511,0,0.4871
186901#247361#835636,0,0.4871
188524#960794#119548,0,0.44
125139#764019#316323,0,0.44
505413#762089#318253,0,0.4871
224218#755339#325003,0,0.44
222420#961329#119013,0,0.29
471426#230532#852307,1,0.5431
185262#329525#751174,0,0.256
93086#763231#317111,0,0.44
46607#130291#957553,0,0.4686
328518#339271#741374,1,0.72
456917#780297#300045,1,0.75
207314#132293#955622,0,0.27
304546#106416#981369,1,0.5431
148162#659299#421043,0,0.44
9045#250615#832384,0,0.44
489701#711559#368783,0,0.4871
447200#786167#294175,0,0.44
31136#1017238#63104,0,0.44
70510#1008522#71820,0,0.4871
364388#469901#610441,1,0.5431
398096#724524#355818,1,0.6408
278311#466048#614294,0,0.4871
472840#167342#920785,1,0.5431
504748#150416#937679,0,0.44
598170#294124#788963,1,0.5096
486386#143384#944720,0,0.44
619264#563650#516692,0,0.4871
147936#249612#833391,0,0.44
250557#109551#978244,0,0.4871
519255#940940#139402,1,0.5431
597820#338266#742371,0,0.4871
131813#350326#730437,0,0.44
192684#311500#771643,1,0.635
165196#426463#653516,0,0.44
477193#640839#439503,1,0.54
230539#48197#1056628,0,0.44
324887#571429#508913,0,0.4871
257988#851528#228814,1,0.5431
491037#1007159#73183,1,0.5433
13347#639219#441123,0,0.46
625836#778098#302244,1,0.695
221689#861060#219282,0,0.44
146422#141328#946775,1,0.6623
393659#756621#323721,1,0.5431
246246#869932#210410,0,0.4871
510526#860038#220304,1,0.5431
261227#1000126#80216,0,0.44
18211#947781#132561,1,0.5431
371235#1049355#30987,0,0.4871
619251#1068347#11995,1,0.5431
191994#397096#682805,1,0.5431
561907#70120#1034929,0,0.44
273530#610713#469629,1,0.5431
13756#1021407#58935,0,0.21
259347#605398#474944,0,0.4871
404989#715339#365003,0,0.4871
483475#606649#473693,1,0.57
27596#195210#893046,0,0.41
344192#120090#967736,1,0.5431
95510#635488#444854,0,0.4871
115558#141644#946454,0,0.44
362211#89091#1016214,0,0.44
529102#827391#252951,0,0.4871
505608#695984#384358,0,0.44
258929#464668#615674,0,0.2925
97281#445953#634379,0,0.44
83138#497500#582842,0,0.44
363285#598108#482234,0,0.44
513481#142188#945913,0,0.4499
222795#994271#86071,0,0.44
602496#162944#925171,0,0.44
284346#929602#150740,0,0.4871
616898#587885#492457,1,0.5431
380066#286848#796210,0,0.4871
511316#52027#1052920,1,0.5431
158526#352929#726943,1,0.67
419322#365514#714340,1,0.5431
216787#86564#1018703,0,0.4871
